web-scraper-order,web-scraper-start-url,name,season,team,position,games_played,goals,assists,points,plus_minus,pim,points_per_gp,ppg,ppp,shg,shp,gwg,otg,shots,shot_perc,toi_gp,shifts_gp,fow_perc
"1573423104-348","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Tod Sloan","1958-59","CHI","C","59","27","35","62","","89","1.05","11","25","0","0","4","0","","--","","--","--"
"1573423104-4539","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Leo Lamoureux","1945-46","MTL","C","45","5","7","12","","18","0.27","0","3","0","0","2","0","","--","","--","--"
"1573423104-3911","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Hal Laycoe","1954-55","BOS","D","70","4","13","17","","32","0.24","0","1","0","1","2","0","","--","","--","--"
"1573423104-2943","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bill Gadsby","1954-55","CHI, NYR","D","70","11","13","24","","61","0.34","2","6","1","1","2","0","","--","","--","--"
"1573423104-6807","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Murray Henderson","1944-45","BOS","D","5","0","1","1","","4","0.20","0","0","0","0","0","0","","--","","--","--"
"1573423104-5182","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Brian Kilrea","1967-68","LAK","C","25","3","5","8","-4","12","0.32","0","2","0","0","0","0","24","12.5","","--","--"
"1573423104-3072","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Tommy Williams","1963-64","BOS","R","37","8","15","23","-17","8","0.62","3","6","0","0","1","0","82","9.8","","--","--"
"1573423104-4032","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jim Neilson","1962-63","NYR","D","69","5","11","16","-26","36","0.23","2","3","0","0","0","0","108","4.6","","--","--"
"1573423104-7152","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Glen Sonmor","1954-55","NYR","L","13","0","0","0","","4","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-2966","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Rene Trudell","1946-47","NYR","R","59","8","16","24","","38","0.41","3","4","0","0","1","0","","--","","--","--"
"1573423104-1455","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Tim Horton","1968-69","TOR","D","74","11","29","40","14","107","0.54","3","10","0","2","1","0","169","6.5","","--","--"
"1573423104-6371","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dunc McCallum","1967-68","PIT","D","32","0","2","2","-2","36","0.06","0","0","0","0","0","0","35","0.0","","--","--"
"1573423104-4740","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Fern Flaman","1960-61","BOS","D","62","2","9","11","-12","59","0.18","0","2","0","0","0","0","50","4.0","","--","--"
"1573423104-659","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Vic Stasiuk","1960-61","BOS, DET","L","69","15","38","53","-8","49","0.77","6","17","0","0","1","0","158","9.5","","--","--"
"1573423104-1052","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gus Bodnar","1948-49","CHI","C","59","19","26","45","","14","0.76","4","11","0","0","2","0","","--","","--","--"
"1573423104-354","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ted Lindsay","1953-54","DET","L","70","26","36","62","","110","0.89","11","27","1","1","5","0","","--","","--","--"
"1573423104-6623","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Tony Licari","1946-47","DET","R","9","0","1","1","","0","0.11","0","0","0","0","0","0","","--","","--","--"
"1573423104-6410","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jack Evans","1950-51","NYR","D","49","1","0","1","","95","0.02","0","0","0","0","0","0","","--","","--","--"
"1573423104-7754","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ross Lonsberry","1968-69","BOS","L","6","0","0","0","0","2","--","0","0","0","0","0","0","4","0.0","","--","--"
"1573423104-3995","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gerry Foley","1956-57","NYR","R","69","7","9","16","","48","0.23","1","2","0","0","1","0","","--","","--","--"
"1573423104-3537","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ron Stewart","1963-64","TOR","R","65","14","5","19","6","46","0.29","0","0","2","3","1","0","118","11.9","","--","--"
"1573423104-3355","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Pierre Pilote","1968-69","TOR","D","69","3","18","21","5","46","0.30","1","4","0","1","0","0","48","6.3","","--","--"
"1573423104-5140","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Wilf Field","1944-45","MTL, CHI","D","48","4","4","8","","30","0.17","0","1","0","0","1","0","","--","","--","--"
"1573423104-445","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Paul Ronty","1949-50","BOS","C","70","23","36","59","","8","0.84","6","7","0","0","0","0","","--","","--","--"
"1573423104-5552","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bob Baun","1965-66","TOR","D","44","0","6","6","-9","68","0.14","0","0","0","0","0","0","36","0.0","","--","--"
"1573423104-3166","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Danny Lewicki","1958-59","CHI","L","58","8","14","22","","4","0.38","2","3","0","0","2","0","","--","","--","--"
"1573423104-602","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Joe Carveth","1943-44","DET","R","46","21","33","54","","6","1.17","0","0","0","0","1","0","","--","","--","--"
"1573423104-2451","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jean-Guy Gendron","1960-61","BOS, MTL","L","67","10","19","29","0","75","0.43","4","7","0","1","2","0","119","8.4","","--","--"
"1573423104-4019","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bob Kabel","1959-60","NYR","C","43","5","11","16","-3","30","0.37","0","0","0","0","1","0","49","10.2","","--","--"
"1573423104-6440","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Don Marcotte","1968-69","BOS","L","7","1","0","1","0","2","0.14","0","0","0","0","0","0","7","14.3","","--","--"
"1573423104-7325","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dunc Fisher","1958-59","DET","R","7","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-2584","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bob Turner","1958-59","MTL","D","68","4","24","28","","66","0.41","0","2","1","2","1","0","","--","","--","--"
"1573423104-3686","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Norm Ullman","1955-56","DET","C","66","9","9","18","","26","0.27","0","1","0","0","1","0","","--","","--","--"
"1573423104-6351","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gord Hannigan","1954-55","TOR","C","13","0","2","2","","8","0.15","0","0","0","0","0","0","","--","","--","--"
"1573423104-4125","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Howie Glover","1961-62","DET","R","39","7","8","15","-6","44","0.38","2","4","0","0","0","0","84","8.3","","--","--"
"1573423104-6766","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ivan Irwin","1955-56","NYR","D","34","0","1","1","","20","0.03","0","0","0","0","0","0","","--","","--","--"
"1573423104-2612","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Brit Selby","1965-66","TOR","L","61","14","13","27","3","26","0.44","1","3","0","0","2","0","79","17.7","","--","--"
"1573423104-3522","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Noel Price","1968-69","PIT","D","73","2","18","20","-29","61","0.27","1","4","0","0","0","0","152","1.3","","--","--"
"1573423104-1417","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ted Irvine","1967-68","LAK","L","73","18","22","40","-9","26","0.55","4","7","1","1","3","0","136","13.2","","--","--"
"1573423104-2497","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Pete Conacher","1953-54","CHI","L","70","19","9","28","","23","0.40","2","3","0","0","3","0","","--","","--","--"
"1573423104-3597","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bob Dillabough","1968-69","PIT, OAK","C","62","7","12","19","-11","6","0.31","0","0","0","1","3","0","53","13.2","","--","--"
"1573423104-58","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jean Beliveau","1956-57","MTL","C","69","33","51","84","","105","1.22","12","30","0","0","4","0","","--","","--","--"
"1573423104-1977","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Earl Ingarfield","1960-61","NYR","C","66","13","21","34","-11","18","0.52","0","0","1","1","5","0","119","10.9","","--","--"
"1573423104-3204","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","John Miszuk","1967-68","PHI","D","74","5","17","22","1","79","0.30","1","5","1","2","1","0","78","6.4","","--","--"
"1573423104-2195","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gaye Stewart","1950-51","DET","L","67","18","13","31","","18","0.46","2","4","0","0","2","0","","--","","--","--"
"1573423104-5580","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gerry James","1957-58","TOR","R","15","3","2","5","","61","0.33","0","0","0","0","0","0","","--","","--","--"
"1573423104-2925","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Harry Watson","1945-46","DET","L","44","14","10","24","","4","0.55","2","3","0","0","4","0","","--","","--","--"
"1573423104-1984","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Larry Popein","1958-59","NYR","C","61","13","21","34","","28","0.56","2","2","0","0","1","0","","--","","--","--"
"1573423104-6269","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Billy Inglis","1967-68","LAK","C","12","1","1","2","-6","0","0.17","0","0","0","0","0","0","17","5.9","","--","--"
"1573423104-826","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Derek Sanderson","1967-68","BOS","C","71","24","25","49","11","98","0.69","4","5","1","1","6","0","187","12.8","","--","--"
"1573423104-553","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Norm Ferguson","1968-69","OAK","R","76","34","20","54","-11","31","0.71","7","9","0","0","3","0","217","15.7","","--","--"
"1573423104-2276","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Allan Stanley","1957-58","BOS","D","69","6","25","31","","37","0.45","0","5","1","4","1","0","","--","","--","--"
"1573423104-5788","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Roger Picard","1967-68","STL","R","15","2","2","4","-3","21","0.27","0","0","0","0","0","0","45","4.4","","--","--"
"1573423104-1704","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Kenny Wharram","1961-62","CHI","R","62","14","23","37","8","22","0.60","0","5","0","1","1","0","105","13.3","","--","--"
"1573423104-7280","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Wayne Hicks","1960-61","CHI","R","1","0","0","0","0","0","--","0","0","0","0","0","0","2","0.0","","--","--"
"1573423104-6795","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Lou Jankowski","1950-51","DET","C","1","0","1","1","","0","1.00","0","0","0","0","0","0","","--","","--","--"
"1573423104-4891","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Tod Campeau","1948-49","MTL","C","26","3","7","10","","12","0.38","1","2","0","0","0","0","","--","","--","--"
"1573423104-5925","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Phil Maloney","1950-51","BOS, TOR","C","14","3","0","3","","2","0.21","0","0","0","0","0","0","","--","","--","--"
"1573423104-5311","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Harold Jackson","1945-46","DET","D","36","3","4","7","","36","0.19","0","0","1","1","0","0","","--","","--","--"
"1573423104-3873","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Lorne Ferguson","1958-59","CHI","L","67","7","10","17","","44","0.25","1","1","0","0","0","0","","--","","--","--"
